date,order_id,user_id,dma_name,state,zip_code,product_category,size,quantity,unit_price,unit_cost,discount_per_unit,line_revenue,promo_flag
2024-06-04,ORD_20240604_2839,u_78,"Columbus, GA",GA,319270,Girls Bottoms,S (6-7),2,30,13.84,10,40,1
2024-06-04,ORD_20240604_3165,u_1090,"Savannah, GA",GA,313114,Girls Dresses,XS (4-5),1,35,13.95,0,35,0
2024-06-04,ORD_20240604_3281,u_834,"Savannah, GA",GA,314967,Girls Dresses,L (12-14),1,36,14.18,15,21,1
2024-06-04,ORD_20240604_4014,u_1282,"Savannah, GA",GA,314825,Girls Bottoms,XS (4-5),1,31,11.67,20,11,1
2024-06-04,ORD_20240604_4014,u_1282,"Savannah, GA",GA,313135,Girls Tops,L (12-14),1,22,10.84,0,22,0
2024-06-04,ORD_20240604_4775,u_377,"Augusta, GA",GA,309195,Girls Bottoms,S (6-7),1,26,11.32,0,26,0
2024-06-04,ORD_20240604_6092,u_1279,"Augusta, GA",GA,308324,Girls Bottoms,L (12-14),1,24,10.32,20,4,1
2024-06-04,ORD_20240604_6276,u_482,"Savannah, GA",GA,314307,Girls Bottoms,L (12-14),1,28,14.57,0,28,0
2024-06-04,ORD_20240604_6483,u_362,"Macon, GA",GA,310390,Girls Tops,L (12-14),1,23,12.56,0,23,0
2024-06-04,ORD_20240604_6483,u_362,"Macon, GA",GA,310767,Girls Tops,L (12-14),1,20,8.77,0,20,0
2024-06-04,ORD_20240604_8023,u_322,"Savannah, GA",GA,314797,Girls Bottoms,M (8-10),2,23,12.24,0,46,0
2024-06-04,ORD_20240604_9174,u_1207,"Augusta, GA",GA,308027,Girls Tops,S (6-7),1,20,9.24,20,0,1
2024-06-04,ORD_20240604_9174,u_1207,"Augusta, GA",GA,309383,Girls Bottoms,M (8-10),1,31,14.53,15,16,1
2024-06-04,ORD_20240604_9380,u_848,"Augusta, GA",GA,309433,Girls Bottoms,S (6-7),3,28,15.39,0,84,0
2024-06-04,ORD_20240604_9445,u_1288,"Savannah, GA",GA,313341,Girls Tops,M (8-10),2,20,9.59,20,0,1
2024-06-04,ORD_20240604_9668,u_51,"Augusta, GA",GA,309419,Girls Bottoms,S (6-7),1,27,13.57,0,27,0
2024-06-04,ORD_20240604_9796,u_264,"Atlanta, GA",GA,301869,Girls Tops,S (6-7),1,20,9.45,20,0,1
2024-06-04,ORD_20240604_9796,u_264,"Atlanta, GA",GA,301329,Girls Dresses,L (12-14),1,37,17.06,0,37,0
2024-06-04,ORD_20240604_9796,u_264,"Atlanta, GA",GA,301065,Girls Bottoms,XS (4-5),1,27,14.04,0,27,0
2024-06-05,ORD_20240605_1248,u_431,"Atlanta, GA",GA,302813,Girls Tops,L (12-14),3,26,10.55,10,48,1
2024-06-05,ORD_20240605_1575,u_1151,"Augusta, GA",GA,308448,Girls Tops,M (8-10),1,22,9.09,0,22,0
2024-06-05,ORD_20240605_1989,u_889,"Savannah, GA",GA,314849,Girls Dresses,XS (4-5),2,34,17.04,0,68,0
2024-06-05,ORD_20240605_1989,u_889,"Savannah, GA",GA,314231,Girls Bottoms,S (6-7),1,24,9.18,0,24,0
2024-06-05,ORD_20240605_2129,u_571,"Columbus, GA",GA,319060,Girls Dresses,S (6-7),1,36,17.09,15,21,1
2024-06-05,ORD_20240605_2129,u_571,"Columbus, GA",GA,319653,Girls Bottoms,XS (4-5),3,25,13.3,0,75,0
2024-06-05,ORD_20240605_2759,u_413,"Atlanta, GA",GA,301836,Girls Tops,L (12-14),2,19,7.24,20,-2,1
2024-06-05,ORD_20240605_2759,u_413,"Atlanta, GA",GA,300301,Girls Dresses,S (6-7),1,35,17.87,0,35,0
2024-06-05,ORD_20240605_3217,u_304,"Savannah, GA",GA,313234,Girls Tops,XS (4-5),1,23,10.5,15,8,1
2024-06-05,ORD_20240605_3316,u_17,"Atlanta, GA",GA,300090,Girls Dresses,XS (4-5),2,36,12.7,15,42,1
2024-06-05,ORD_20240605_3395,u_1263,"Savannah, GA",GA,313243,Girls Tops,L (12-14),3,24,8.54,15,27,1
2024-06-05,ORD_20240605_3988,u_431,"Columbus, GA",GA,319367,Girls Dresses,M (8-10),1,31,16.43,20,11,1
2024-06-05,ORD_20240605_4072,u_118,"Savannah, GA",GA,314916,Girls Dresses,L (12-14),1,38,19.54,20,18,1
2024-06-05,ORD_20240605_4072,u_118,"Savannah, GA",GA,314863,Girls Dresses,XS (4-5),1,36,14.09,0,36,0
2024-06-05,ORD_20240605_5345,u_140,"Augusta, GA",GA,309790,Girls Dresses,M (8-10),1,39,14.75,15,24,1
2024-06-05,ORD_20240605_5501,u_194,"Augusta, GA",GA,308574,Girls Dresses,M (8-10),1,34,12.81,0,34,0
2024-06-05,ORD_20240605_6406,u_12,"Columbus, GA",GA,319236,Girls Tops,L (12-14),2,27,13.33,10,34,1
2024-06-05,ORD_20240605_6867,u_10,"Atlanta, GA",GA,301400,Girls Dresses,S (6-7),1,38,20.31,20,18,1
2024-06-05,ORD_20240605_6867,u_10,"Atlanta, GA",GA,300837,Girls Tops,M (8-10),2,25,11.73,0,50,0
2024-06-05,ORD_20240605_8257,u_320,"Savannah, GA",GA,313191,Girls Tops,M (8-10),2,22,9.66,0,44,0
2024-06-05,ORD_20240605_9046,u_458,"Columbus, GA",GA,319339,Girls Dresses,S (6-7),3,32,15.53,0,96,0
2024-06-05,ORD_20240605_9046,u_458,"Columbus, GA",GA,319025,Girls Bottoms,S (6-7),3,25,8.85,10,45,1
2024-06-05,ORD_20240605_9278,u_1017,"Atlanta, GA",GA,300493,Girls Tops,L (12-14),1,19,7.54,10,9,1
2024-06-05,ORD_20240605_9393,u_481,"Atlanta, GA",GA,302092,Girls Dresses,M (8-10),1,35,12.26,20,15,1
2024-06-06,ORD_20240606_1778,u_583,"Atlanta, GA",GA,301699,Girls Tops,S (6-7),1,27,10.19,15,12,1
2024-06-06,ORD_20240606_2471,u_926,"Atlanta, GA",GA,302409,Girls Bottoms,S (6-7),2,29,12.58,10,38,1
2024-06-06,ORD_20240606_2970,u_363,"Macon, GA",GA,310287,Girls Tops,M (8-10),1,19,7.03,10,9,1
2024-06-06,ORD_20240606_2970,u_363,"Macon, GA",GA,310489,Girls Bottoms,L (12-14),2,29,14.15,0,58,0
2024-06-06,ORD_20240606_2970,u_363,"Macon, GA",GA,310852,Girls Dresses,S (6-7),1,35,16.38,20,15,1
2024-06-06,ORD_20240606_3010,u_298,"Augusta, GA",GA,308750,Girls Tops,L (12-14),1,19,9.8,0,19,0
2024-06-06,ORD_20240606_3080,u_531,"Macon, GA",GA,310915,Girls Dresses,XS (4-5),1,31,11.95,0,31,0
2024-06-06,ORD_20240606_3080,u_531,"Macon, GA",GA,310490,Girls Tops,L (12-14),1,27,11.06,10,17,1
2024-06-06,ORD_20240606_4019,u_208,"Macon, GA",GA,310597,Girls Tops,XS (4-5),1,26,13.72,15,11,1
2024-06-06,ORD_20240606_4019,u_208,"Macon, GA",GA,310516,Girls Bottoms,XS (4-5),1,23,9.47,0,23,0
2024-06-06,ORD_20240606_4019,u_208,"Macon, GA",GA,310259,Girls Dresses,M (8-10),3,33,11.72,10,69,1
2024-06-06,ORD_20240606_4244,u_1466,"Atlanta, GA",GA,300460,Girls Tops,L (12-14),1,25,10.52,0,25,0
2024-06-06,ORD_20240606_4244,u_1466,"Atlanta, GA",GA,301348,Girls Bottoms,L (12-14),1,29,15.37,15,14,1
2024-06-06,ORD_20240606_4244,u_1466,"Atlanta, GA",GA,302073,Girls Dresses,XS (4-5),2,33,12.91,0,66,0
2024-06-06,ORD_20240606_4433,u_505,"Augusta, GA",GA,308891,Girls Tops,M (8-10),2,23,11.31,20,6,1
2024-06-06,ORD_20240606_5133,u_1192,"Columbus, GA",GA,319488,Girls Tops,L (12-14),1,27,11.71,15,12,1
2024-06-06,ORD_20240606_5133,u_1192,"Columbus, GA",GA,319680,Girls Tops,M (8-10),1,23,11.35,20,3,1
2024-06-06,ORD_20240606_5539,u_698,"Augusta, GA",GA,308070,Girls Dresses,S (6-7),1,35,15.9,0,35,0
2024-06-06,ORD_20240606_5543,u_572,"Macon, GA",GA,310755,Girls Tops,S (6-7),3,24,8.63,20,12,1
2024-06-06,ORD_20240606_5780,u_610,"Columbus, GA",GA,318875,Girls Tops,M (8-10),2,25,8.77,0,50,0
2024-06-06,ORD_20240606_5780,u_610,"Columbus, GA",GA,318676,Girls Tops,L (12-14),2,21,7.92,0,42,0
2024-06-06,ORD_20240606_6389,u_1164,"Atlanta, GA",GA,302751,Girls Bottoms,L (12-14),1,29,12.4,0,29,0
2024-06-06,ORD_20240606_7093,u_118,"Augusta, GA",GA,308136,Girls Bottoms,L (12-14),1,25,10.86,10,15,1
2024-06-06,ORD_20240606_7213,u_796,"Augusta, GA",GA,308628,Girls Tops,L (12-14),1,24,9.24,0,24,0
2024-06-06,ORD_20240606_7560,u_1156,"Columbus, GA",GA,318710,Girls Bottoms,M (8-10),1,26,9.51,10,16,1
2024-06-06,ORD_20240606_8448,u_1144,"Atlanta, GA",GA,301471,Girls Bottoms,S (6-7),1,29,13.77,20,9,1
2024-06-06,ORD_20240606_8603,u_1093,"Augusta, GA",GA,308147,Girls Bottoms,L (12-14),2,29,11.33,0,58,0
2024-06-06,ORD_20240606_8603,u_1093,"Augusta, GA",GA,309537,Girls Tops,M (8-10),2,25,12.78,0,50,0
2024-06-07,ORD_20240607_1043,u_14,"Macon, GA",GA,310761,Girls Tops,L (12-14),1,21,10.18,0,21,0
2024-06-07,ORD_20240607_1043,u_14,"Macon, GA",GA,310443,Girls Bottoms,XS (4-5),1,28,12.95,0,28,0
2024-06-07,ORD_20240607_1664,u_8,"Augusta, GA",GA,308450,Girls Bottoms,L (12-14),1,24,10.06,0,24,0
2024-06-07,ORD_20240607_1771,u_814,"Atlanta, GA",GA,301907,Girls Bottoms,S (6-7),1,25,11.84,0,25,0
2024-06-07,ORD_20240607_3737,u_299,"Columbus, GA",GA,319807,Girls Dresses,L (12-14),1,33,15.34,15,18,1
2024-06-07,ORD_20240607_3737,u_299,"Columbus, GA",GA,318577,Girls Bottoms,XS (4-5),1,29,10.25,0,29,0
2024-06-07,ORD_20240607_3737,u_299,"Columbus, GA",GA,318780,Girls Bottoms,XS (4-5),1,28,13.55,0,28,0
2024-06-07,ORD_20240607_3830,u_145,"Savannah, GA",GA,314312,Girls Dresses,M (8-10),1,38,16.39,0,38,0
2024-06-07,ORD_20240607_4291,u_353,"Macon, GA",GA,310577,Girls Tops,L (12-14),1,20,9.21,15,5,1
2024-06-07,ORD_20240607_4381,u_1263,"Augusta, GA",GA,309384,Girls Tops,M (8-10),1,23,9.78,10,13,1
2024-06-07,ORD_20240607_5094,u_602,"Macon, GA",GA,310727,Girls Tops,M (8-10),1,27,9.98,20,7,1
2024-06-07,ORD_20240607_5397,u_1112,"Augusta, GA",GA,309024,Girls Dresses,M (8-10),1,38,16.14,15,23,1
2024-06-07,ORD_20240607_5397,u_1112,"Augusta, GA",GA,309874,Girls Tops,M (8-10),1,23,9.16,15,8,1
2024-06-07,ORD_20240607_6097,u_954,"Augusta, GA",GA,309352,Girls Tops,XS (4-5),2,27,9.85,10,34,1
2024-06-07,ORD_20240607_6687,u_1130,"Columbus, GA",GA,318606,Girls Tops,L (12-14),3,27,13.79,0,81,0
2024-06-07,ORD_20240607_6687,u_1130,"Columbus, GA",GA,318969,Girls Bottoms,XS (4-5),1,27,14.25,0,27,0
2024-06-07,ORD_20240607_6687,u_1130,"Columbus, GA",GA,318714,Girls Dresses,S (6-7),1,33,13.58,15,18,1
2024-06-07,ORD_20240607_6965,u_967,"Atlanta, GA",GA,300585,Girls Dresses,XS (4-5),2,31,16.59,20,22,1
2024-06-07,ORD_20240607_6965,u_967,"Atlanta, GA",GA,301906,Girls Tops,M (8-10),2,24,11.76,15,18,1
2024-06-07,ORD_20240607_7017,u_397,"Augusta, GA",GA,309294,Girls Bottoms,S (6-7),2,31,14.71,10,42,1
2024-06-07,ORD_20240607_7017,u_397,"Augusta, GA",GA,308287,Girls Bottoms,S (6-7),1,24,10.87,0,24,0
2024-06-07,ORD_20240607_7453,u_1133,"Columbus, GA",GA,319533,Girls Dresses,M (8-10),1,34,18.45,0,34,0
2024-06-07,ORD_20240607_7927,u_660,"Atlanta, GA",GA,301257,Girls Bottoms,XS (4-5),1,31,11.57,0,31,0
2024-06-07,ORD_20240607_7927,u_660,"Atlanta, GA",GA,302121,Girls Tops,XS (4-5),1,19,9.93,10,9,1
2024-06-07,ORD_20240607_9457,u_834,"Macon, GA",GA,310596,Girls Bottoms,M (8-10),2,24,10.09,0,48,0
2024-06-07,ORD_20240607_9457,u_834,"Macon, GA",GA,310536,Girls Dresses,M (8-10),1,36,15.75,0,36,0
2024-06-07,ORD_20240607_9495,u_934,"Columbus, GA",GA,319763,Girls Tops,XS (4-5),2,19,8.61,20,-2,1
2024-06-07,ORD_20240607_9809,u_1448,"Augusta, GA",GA,308805,Girls Bottoms,S (6-7),1,31,14.46,15,16,1
2024-06-08,ORD_20240608_1190,u_1472,"Columbus, GA",GA,318283,Girls Tops,M (8-10),3,25,13.23,0,75,0
2024-06-08,ORD_20240608_1220,u_185,"Savannah, GA",GA,314099,Girls Dresses,M (8-10),3,36,19.37,0,108,0
2024-06-08,ORD_20240608_1220,u_185,"Savannah, GA",GA,313411,Girls Tops,XS (4-5),2,22,8.38,0,44,0
2024-06-08,ORD_20240608_2114,u_330,"Augusta, GA",GA,309232,Girls Bottoms,L (12-14),1,23,8.98,0,23,0
2024-06-08,ORD_20240608_2114,u_330,"Augusta, GA",GA,309841,Girls Tops,XS (4-5),3,24,12.11,20,12,1
2024-06-08,ORD_20240608_2980,u_170,"Columbus, GA",GA,318526,Girls Tops,M (8-10),1,19,6.74,0,19,0
2024-06-08,ORD_20240608_3170,u_599,"Macon, GA",GA,310689,Girls Tops,L (12-14),1,20,7.39,0,20,0
2024-06-08,ORD_20240608_3575,u_1194,"Savannah, GA",GA,314751,Girls Dresses,S (6-7),1,37,16.64,0,37,0
2024-06-08,ORD_20240608_3575,u_1194,"Savannah, GA",GA,314312,Girls Dresses,XS (4-5),2,33,16.05,0,66,0
2024-06-08,ORD_20240608_3991,u_633,"Augusta, GA",GA,308761,Girls Tops,S (6-7),1,27,14.32,0,27,0
2024-06-08,ORD_20240608_3991,u_633,"Augusta, GA",GA,309960,Girls Bottoms,S (6-7),2,24,10.96,10,28,1
2024-06-08,ORD_20240608_4465,u_107,"Savannah, GA",GA,314580,Girls Dresses,L (12-14),3,35,17.29,20,45,1
2024-06-08,ORD_20240608_4488,u_1427,"Augusta, GA",GA,309452,Girls Dresses,XS (4-5),2,38,14.72,0,76,0
2024-06-08,ORD_20240608_4493,u_1199,"Augusta, GA",GA,309446,Girls Bottoms,S (6-7),1,24,9.85,0,24,0
2024-06-08,ORD_20240608_5431,u_752,"Atlanta, GA",GA,301228,Girls Bottoms,S (6-7),1,27,10.79,15,12,1
2024-06-08,ORD_20240608_5601,u_1473,"Atlanta, GA",GA,301928,Girls Dresses,XS (4-5),3,37,16.09,0,111,0
2024-06-08,ORD_20240608_5601,u_1473,"Atlanta, GA",GA,300515,Girls Bottoms,L (12-14),2,24,9.61,15,18,1
2024-06-08,ORD_20240608_6114,u_47,"Augusta, GA",GA,308160,Girls Dresses,S (6-7),3,38,14.38,0,114,0
2024-06-08,ORD_20240608_6521,u_1,"Macon, GA",GA,310464,Girls Tops,M (8-10),1,23,10.75,0,23,0
2024-06-08,ORD_20240608_6521,u_1,"Macon, GA",GA,310548,Girls Tops,XS (4-5),2,23,9.08,0,46,0
2024-06-08,ORD_20240608_7009,u_1287,"Columbus, GA",GA,318977,Girls Bottoms,S (6-7),1,29,14.1,10,19,1
2024-06-08,ORD_20240608_7732,u_772,"Augusta, GA",GA,309901,Girls Dresses,S (6-7),1,33,13.86,15,18,1
2024-06-08,ORD_20240608_7783,u_1421,"Savannah, GA",GA,313094,Girls Dresses,XS (4-5),2,31,15.15,10,42,1
2024-06-08,ORD_20240608_7970,u_1112,"Atlanta, GA",GA,302641,Girls Bottoms,L (12-14),1,27,11.39,0,27,0
2024-06-08,ORD_20240608_7970,u_1112,"Atlanta, GA",GA,300289,Girls Tops,S (6-7),1,24,10.85,10,14,1
2024-06-08,ORD_20240608_8319,u_1318,"Augusta, GA",GA,308811,Girls Dresses,S (6-7),3,33,11.96,20,39,1
2024-06-08,ORD_20240608_9663,u_425,"Macon, GA",GA,310685,Girls Tops,L (12-14),1,24,12.41,0,24,0
2024-06-08,ORD_20240608_9893,u_379,"Savannah, GA",GA,314494,Girls Bottoms,S (6-7),1,30,11.23,10,20,1
2024-06-09,ORD_20240609_1487,u_91,"Augusta, GA",GA,308359,Girls Bottoms,M (8-10),1,27,10.46,20,7,1
2024-06-09,ORD_20240609_1854,u_1280,"Augusta, GA",GA,309259,Girls Dresses,S (6-7),1,32,14.97,0,32,0
2024-06-09,ORD_20240609_1854,u_1280,"Augusta, GA",GA,309188,Girls Dresses,XS (4-5),1,34,15.26,10,24,1
2024-06-09,ORD_20240609_1970,u_663,"Savannah, GA",GA,314407,Girls Tops,S (6-7),2,20,9.96,15,10,1
2024-06-09,ORD_20240609_2744,u_914,"Atlanta, GA",GA,302328,Girls Dresses,L (12-14),1,32,15.6,15,17,1
2024-06-09,ORD_20240609_2744,u_914,"Atlanta, GA",GA,300993,Girls Bottoms,L (12-14),1,29,11.19,10,19,1
2024-06-09,ORD_20240609_3516,u_125,"Savannah, GA",GA,313259,Girls Tops,XS (4-5),2,24,12.86,0,48,0
2024-06-09,ORD_20240609_3719,u_813,"Macon, GA",GA,310557,Girls Tops,M (8-10),1,24,8.81,0,24,0
2024-06-09,ORD_20240609_3840,u_1335,"Augusta, GA",GA,309542,Girls Bottoms,M (8-10),1,23,10.0,0,23,0
2024-06-09,ORD_20240609_4235,u_1405,"Augusta, GA",GA,309340,Girls Dresses,XS (4-5),1,32,16.79,0,32,0
2024-06-09,ORD_20240609_4636,u_308,"Savannah, GA",GA,314487,Girls Tops,L (12-14),1,19,10.2,0,19,0
2024-06-09,ORD_20240609_5346,u_642,"Macon, GA",GA,310335,Girls Dresses,S (6-7),1,32,16.74,0,32,0
2024-06-09,ORD_20240609_5346,u_642,"Macon, GA",GA,310387,Girls Tops,XS (4-5),1,20,7.12,15,5,1
2024-06-09,ORD_20240609_5491,u_320,"Columbus, GA",GA,318707,Girls Dresses,XS (4-5),2,37,13.89,0,74,0
2024-06-09,ORD_20240609_5752,u_215,"Atlanta, GA",GA,302537,Girls Tops,M (8-10),1,22,9.36,0,22,0
2024-06-09,ORD_20240609_5752,u_215,"Atlanta, GA",GA,302539,Girls Tops,M (8-10),1,27,12.04,0,27,0
2024-06-09,ORD_20240609_7290,u_766,"Augusta, GA",GA,308253,Girls Tops,S (6-7),1,19,7.28,20,-1,1
2024-06-09,ORD_20240609_7345,u_141,"Columbus, GA",GA,318989,Girls Bottoms,S (6-7),2,28,12.63,0,56,0
2024-06-09,ORD_20240609_7345,u_141,"Columbus, GA",GA,319383,Girls Tops,M (8-10),1,23,10.33,15,8,1
2024-06-09,ORD_20240609_8145,u_301,"Atlanta, GA",GA,302017,Girls Dresses,L (12-14),2,38,18.94,0,76,0
2024-06-09,ORD_20240609_8670,u_784,"Savannah, GA",GA,313353,Girls Tops,S (6-7),2,21,9.12,20,2,1
2024-06-09,ORD_20240609_8670,u_784,"Savannah, GA",GA,314219,Girls Bottoms,M (8-10),1,27,9.73,20,7,1
2024-06-09,ORD_20240609_8670,u_784,"Savannah, GA",GA,314267,Girls Dresses,L (12-14),1,36,13.25,0,36,0
2024-06-09,ORD_20240609_9222,u_338,"Savannah, GA",GA,313713,Girls Tops,XS (4-5),1,24,10.25,10,14,1
2024-06-09,ORD_20240609_9222,u_338,"Savannah, GA",GA,313558,Girls Bottoms,XS (4-5),2,29,11.54,0,58,0
2024-06-09,ORD_20240609_9392,u_566,"Savannah, GA",GA,314028,Girls Dresses,L (12-14),1,34,11.99,0,34,0
2024-06-09,ORD_20240609_9496,u_1296,"Macon, GA",GA,310332,Girls Tops,L (12-14),1,27,9.91,15,12,1
2024-06-09,ORD_20240609_9648,u_1075,"Savannah, GA",GA,313195,Girls Bottoms,S (6-7),2,30,13.58,20,20,1
2024-06-09,ORD_20240609_9648,u_1075,"Savannah, GA",GA,313639,Girls Dresses,M (8-10),1,37,18.18,0,37,0
2024-06-09,ORD_20240609_9692,u_1224,"Augusta, GA",GA,309969,Girls Tops,S (6-7),1,20,10.35,0,20,0
2024-06-10,ORD_20240610_1334,u_828,"Macon, GA",GA,310055,Girls Dresses,XS (4-5),1,39,18.16,0,39,0
2024-06-10,ORD_20240610_1364,u_1279,"Macon, GA",GA,310084,Girls Tops,S (6-7),1,24,12.85,15,9,1
2024-06-10,ORD_20240610_1807,u_200,"Macon, GA",GA,310761,Girls Bottoms,S (6-7),3,30,14.78,15,45,1
2024-06-10,ORD_20240610_1837,u_625,"Augusta, GA",GA,309357,Girls Bottoms,M (8-10),1,31,16.2,20,11,1
2024-06-10,ORD_20240610_2429,u_723,"Savannah, GA",GA,314984,Girls Tops,L (12-14),1,22,10.56,20,2,1
2024-06-10,ORD_20240610_2657,u_435,"Macon, GA",GA,310089,Girls Dresses,L (12-14),1,36,16.38,0,36,0
2024-06-10,ORD_20240610_2657,u_435,"Macon, GA",GA,310002,Girls Bottoms,L (12-14),1,29,15.52,0,29,0
2024-06-10,ORD_20240610_2967,u_1112,"Macon, GA",GA,310056,Girls Tops,L (12-14),3,21,9.61,20,3,1
2024-06-10,ORD_20240610_3078,u_313,"Columbus, GA",GA,319395,Girls Tops,M (8-10),1,25,13.04,20,5,1
2024-06-10,ORD_20240610_3189,u_18,"Macon, GA",GA,310878,Girls Dresses,S (6-7),1,35,18.9,20,15,1
2024-06-10,ORD_20240610_4473,u_737,"Macon, GA",GA,310507,Girls Tops,XS (4-5),1,26,9.68,0,26,0
2024-06-10,ORD_20240610_4473,u_737,"Macon, GA",GA,310649,Girls Tops,M (8-10),2,22,11.36,0,44,0
2024-06-10,ORD_20240610_4827,u_1350,"Macon, GA",GA,310992,Girls Tops,L (12-14),2,26,11.32,0,52,0
2024-06-10,ORD_20240610_4827,u_1350,"Macon, GA",GA,310099,Girls Dresses,M (8-10),1,38,19.26,20,18,1
2024-06-10,ORD_20240610_5374,u_101,"Savannah, GA",GA,313538,Girls Tops,XS (4-5),1,27,11.5,0,27,0
2024-06-10,ORD_20240610_5387,u_305,"Atlanta, GA",GA,302622,Girls Tops,XS (4-5),1,26,11.73,0,26,0
2024-06-10,ORD_20240610_5847,u_801,"Augusta, GA",GA,309594,Girls Bottoms,XS (4-5),3,29,13.54,0,87,0
2024-06-10,ORD_20240610_5847,u_801,"Augusta, GA",GA,309322,Girls Bottoms,M (8-10),1,26,11.46,0,26,0
2024-06-10,ORD_20240610_5847,u_801,"Augusta, GA",GA,309889,Girls Dresses,L (12-14),1,36,15.11,0,36,0
2024-06-10,ORD_20240610_6889,u_801,"Atlanta, GA",GA,301038,Girls Bottoms,S (6-7),1,26,12.06,0,26,0
2024-06-10,ORD_20240610_6889,u_801,"Atlanta, GA",GA,301638,Girls Dresses,L (12-14),1,36,12.78,0,36,0
2024-06-10,ORD_20240610_6889,u_801,"Atlanta, GA",GA,302702,Girls Bottoms,S (6-7),1,24,13.09,10,14,1
2024-06-10,ORD_20240610_7329,u_1124,"Macon, GA",GA,310667,Girls Dresses,L (12-14),3,32,17.53,20,36,1
2024-06-10,ORD_20240610_9437,u_1490,"Atlanta, GA",GA,302813,Girls Dresses,L (12-14),1,32,12.29,15,17,1
2024-06-10,ORD_20240610_9437,u_1490,"Atlanta, GA",GA,300286,Girls Bottoms,L (12-14),1,23,9.65,0,23,0
2024-06-10,ORD_20240610_9642,u_24,"Augusta, GA",GA,308592,Girls Dresses,S (6-7),3,35,18.14,15,60,1
2024-06-10,ORD_20240610_9642,u_24,"Augusta, GA",GA,309703,Girls Dresses,XS (4-5),1,39,14.05,10,29,1
2024-06-11,ORD_20240611_1937,u_559,"Augusta, GA",GA,308402,Girls Bottoms,XS (4-5),1,31,14.15,10,21,1
2024-06-11,ORD_20240611_3025,u_6,"Savannah, GA",GA,313997,Girls Tops,L (12-14),1,25,11.8,10,15,1
2024-06-11,ORD_20240611_3025,u_6,"Savannah, GA",GA,313444,Girls Tops,L (12-14),1,24,10.42,0,24,0
2024-06-11,ORD_20240611_3025,u_6,"Savannah, GA",GA,314825,Girls Dresses,XS (4-5),1,39,15.2,20,19,1
2024-06-11,ORD_20240611_3342,u_739,"Macon, GA",GA,310359,Girls Tops,S (6-7),1,21,7.37,10,11,1
2024-06-11,ORD_20240611_4325,u_197,"Atlanta, GA",GA,301862,Girls Bottoms,L (12-14),1,29,12.19,20,9,1
2024-06-11,ORD_20240611_4325,u_197,"Atlanta, GA",GA,300563,Girls Tops,XS (4-5),1,26,11.97,0,26,0
2024-06-11,ORD_20240611_4325,u_197,"Atlanta, GA",GA,302995,Girls Dresses,M (8-10),2,36,15.33,0,72,0
2024-06-11,ORD_20240611_4566,u_278,"Augusta, GA",GA,308820,Girls Dresses,XS (4-5),1,34,15.39,15,19,1
2024-06-11,ORD_20240611_4626,u_904,"Columbus, GA",GA,318529,Girls Dresses,L (12-14),1,33,15.87,20,13,1
2024-06-11,ORD_20240611_5049,u_1410,"Atlanta, GA",GA,301719,Girls Dresses,XS (4-5),1,34,18.35,20,14,1
2024-06-11,ORD_20240611_5368,u_58,"Columbus, GA",GA,318739,Girls Tops,M (8-10),1,23,9.6,15,8,1
2024-06-11,ORD_20240611_5368,u_58,"Columbus, GA",GA,318037,Girls Dresses,XS (4-5),1,32,14.87,15,17,1
2024-06-11,ORD_20240611_5586,u_924,"Savannah, GA",GA,313020,Girls Dresses,M (8-10),2,32,14.67,0,64,0
2024-06-11,ORD_20240611_5586,u_924,"Savannah, GA",GA,313497,Girls Bottoms,XS (4-5),1,27,12.26,0,27,0
2024-06-11,ORD_20240611_6061,u_830,"Columbus, GA",GA,318655,Girls Dresses,XS (4-5),1,36,16.2,15,21,1
2024-06-11,ORD_20240611_6282,u_763,"Augusta, GA",GA,308381,Girls Tops,M (8-10),1,23,9.96,10,13,1
2024-06-11,ORD_20240611_6282,u_763,"Augusta, GA",GA,308146,Girls Bottoms,S (6-7),1,24,9.08,0,24,0
2024-06-11,ORD_20240611_6394,u_124,"Columbus, GA",GA,319116,Girls Dresses,M (8-10),1,31,11.77,0,31,0
2024-06-11,ORD_20240611_6394,u_124,"Columbus, GA",GA,319524,Girls Bottoms,M (8-10),1,25,9.87,0,25,0
2024-06-11,ORD_20240611_6895,u_834,"Augusta, GA",GA,308529,Girls Tops,S (6-7),1,25,10.97,0,25,0
2024-06-11,ORD_20240611_7364,u_144,"Columbus, GA",GA,318188,Girls Tops,XS (4-5),2,27,11.37,10,34,1
2024-06-11,ORD_20240611_8072,u_517,"Savannah, GA",GA,314016,Girls Tops,L (12-14),3,24,9.6,15,27,1
2024-06-11,ORD_20240611_9059,u_607,"Augusta, GA",GA,308145,Girls Tops,XS (4-5),1,22,8.39,15,7,1
2024-06-11,ORD_20240611_9289,u_999,"Macon, GA",GA,310912,Girls Bottoms,XS (4-5),1,23,9.11,20,3,1
2024-06-11,ORD_20240611_9801,u_1122,"Atlanta, GA",GA,302621,Girls Tops,XS (4-5),2,24,10.87,20,8,1
2024-06-12,ORD_20240612_1365,u_1007,"Columbus, GA",GA,318001,Girls Bottoms,M (8-10),1,23,11.66,10,13,1
2024-06-12,ORD_20240612_1919,u_701,"Savannah, GA",GA,314902,Girls Tops,M (8-10),1,21,8.41,0,21,0
