date,traffic_source,traffic_medium,campaign,device_category,dma_name,state,pageviews,sessions,users
2023-12-21,google,cpc,BTS 2024,tablet,"Columbus, GA",GA,1,1,1
2023-12-21,google,cpc,Black Friday 2023,mobile,"Columbus, GA",GA,1,1,1
2023-12-21,google,cpc,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-12-21,google,cpc,Always On,tablet,"Macon, GA",GA,1,1,1
2023-12-21,google,cpc,Email Promo,tablet,"Macon, GA",GA,1,1,1
2023-12-21,google,cpc,Always On,mobile,"Savannah, GA",GA,1,1,1
2023-12-21,google,cpc,,tablet,"Savannah, GA",GA,1,1,1
2023-12-21,instagram,paid_social,BTS 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-12-21,instagram,paid_social,Black Friday 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-12-21,instagram,paid_social,Email Promo,mobile,"Atlanta, GA",GA,1,1,1
2023-12-21,instagram,paid_social,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-12-21,instagram,paid_social,BTS 2024,tablet,"Augusta, GA",GA,1,1,1
2023-12-21,instagram,paid_social,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-12-21,instagram,paid_social,BTS 2024,desktop,"Macon, GA",GA,1,1,1
2023-12-21,instagram,paid_social,Black Friday 2023,mobile,"Macon, GA",GA,1,1,1
2023-12-21,instagram,paid_social,Black Friday 2023,tablet,"Macon, GA",GA,1,1,1
2023-12-21,instagram,paid_social,Email Promo,mobile,"Macon, GA",GA,1,1,1
2023-12-21,instagram,paid_social,Always On,tablet,"Savannah, GA",GA,1,1,1
2023-12-21,instagram,paid_social,BTS 2023,mobile,"Savannah, GA",GA,1,1,1
2023-12-21,instagram,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-12-21,instagram,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,Email Promo,mobile,"Atlanta, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,Always On,tablet,"Augusta, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,Black Friday 2023,tablet,"Augusta, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,Email Promo,desktop,"Augusta, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,BTS 2023,desktop,"Columbus, GA",GA,2,2,2
2023-12-21,tiktok,paid_social,BTS 2024,tablet,"Macon, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,Email Promo,desktop,"Macon, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,BTS 2023,desktop,"Savannah, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,BTS 2024,mobile,"Savannah, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-12-21,tiktok,paid_social,,mobile,"Savannah, GA",GA,1,1,1
2023-12-22,direct,none,BTS 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-12-22,direct,none,Black Friday 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-12-22,direct,none,Email Promo,mobile,"Atlanta, GA",GA,1,1,1
2023-12-22,direct,none,Email Promo,desktop,"Augusta, GA",GA,1,1,1
2023-12-22,direct,none,Email Promo,tablet,"Augusta, GA",GA,1,1,1
2023-12-22,direct,none,,tablet,"Augusta, GA",GA,1,1,1
2023-12-22,direct,none,BTS 2024,mobile,"Columbus, GA",GA,1,1,1
2023-12-22,direct,none,,desktop,"Columbus, GA",GA,1,1,1
2023-12-22,direct,none,,desktop,"Macon, GA",GA,1,1,1
2023-12-22,direct,none,,tablet,"Macon, GA",GA,1,1,1
2023-12-22,direct,none,Always On,tablet,"Savannah, GA",GA,1,1,1
2023-12-22,direct,none,BTS 2024,tablet,"Savannah, GA",GA,1,1,1
2023-12-22,direct,none,Email Promo,mobile,"Savannah, GA",GA,1,1,1
2023-12-22,direct,none,,mobile,"Savannah, GA",GA,1,1,1
2023-12-22,email,email,BTS 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-12-22,email,email,BTS 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-12-22,email,email,Black Friday 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-12-22,email,email,Always On,mobile,"Augusta, GA",GA,1,1,1
2023-12-22,email,email,BTS 2023,mobile,"Augusta, GA",GA,1,1,1
2023-12-22,email,email,BTS 2024,mobile,"Augusta, GA",GA,1,1,1
2023-12-22,email,email,,desktop,"Augusta, GA",GA,1,1,1
2023-12-22,email,email,,tablet,"Augusta, GA",GA,1,1,1
2023-12-22,email,email,BTS 2024,tablet,"Columbus, GA",GA,1,1,1
2023-12-22,email,email,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-12-22,email,email,BTS 2024,mobile,"Macon, GA",GA,1,1,1
2023-12-22,email,email,Email Promo,desktop,"Macon, GA",GA,1,1,1
2023-12-22,email,email,,desktop,"Macon, GA",GA,1,1,1
2023-12-22,email,email,Always On,tablet,"Savannah, GA",GA,1,1,1
2023-12-22,email,email,BTS 2024,desktop,"Savannah, GA",GA,1,1,1
2023-12-22,facebook,paid_social,Email Promo,mobile,"Atlanta, GA",GA,1,1,1
2023-12-22,facebook,paid_social,Email Promo,tablet,"Atlanta, GA",GA,1,1,1
2023-12-22,facebook,paid_social,,tablet,"Atlanta, GA",GA,1,1,1
2023-12-22,facebook,paid_social,BTS 2024,mobile,"Augusta, GA",GA,1,1,1
2023-12-22,facebook,paid_social,Black Friday 2023,tablet,"Columbus, GA",GA,1,1,1
2023-12-22,facebook,paid_social,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-12-22,facebook,paid_social,,desktop,"Columbus, GA",GA,1,1,1
2023-12-22,facebook,paid_social,Always On,desktop,"Macon, GA",GA,1,1,1
2023-12-22,facebook,paid_social,Email Promo,mobile,"Macon, GA",GA,1,1,1
2023-12-22,facebook,paid_social,Always On,desktop,"Savannah, GA",GA,1,1,1
2023-12-22,facebook,paid_social,BTS 2023,desktop,"Savannah, GA",GA,1,1,1
2023-12-22,google,cpc,Black Friday 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-12-22,google,cpc,Email Promo,tablet,"Atlanta, GA",GA,1,1,1
2023-12-22,google,cpc,,desktop,"Atlanta, GA",GA,1,1,1
2023-12-22,google,cpc,BTS 2024,mobile,"Augusta, GA",GA,1,1,1
2023-12-22,google,cpc,Black Friday 2023,tablet,"Augusta, GA",GA,1,1,1
2023-12-22,google,cpc,,tablet,"Augusta, GA",GA,1,1,1
2023-12-22,google,cpc,,mobile,"Columbus, GA",GA,1,1,1
2023-12-22,google,cpc,BTS 2023,tablet,"Macon, GA",GA,1,1,1
2023-12-22,google,cpc,BTS 2024,mobile,"Macon, GA",GA,2,2,2
2023-12-22,google,cpc,Email Promo,desktop,"Macon, GA",GA,1,1,1
2023-12-22,google,cpc,Always On,mobile,"Savannah, GA",GA,1,1,1
2023-12-22,instagram,paid_social,BTS 2024,desktop,"Augusta, GA",GA,1,1,1
2023-12-22,instagram,paid_social,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-12-22,instagram,paid_social,Black Friday 2023,desktop,"Columbus, GA",GA,1,1,1
2023-12-22,instagram,paid_social,,desktop,"Columbus, GA",GA,1,1,1
2023-12-22,instagram,paid_social,Always On,desktop,"Macon, GA",GA,1,1,1
2023-12-22,instagram,paid_social,Black Friday 2023,mobile,"Macon, GA",GA,1,1,1
2023-12-22,instagram,paid_social,Always On,desktop,"Savannah, GA",GA,1,1,1
2023-12-22,instagram,paid_social,Always On,mobile,"Savannah, GA",GA,1,1,1
2023-12-22,instagram,paid_social,BTS 2023,mobile,"Savannah, GA",GA,1,1,1
2023-12-22,instagram,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Email Promo,tablet,"Atlanta, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,BTS 2023,mobile,"Augusta, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,BTS 2023,tablet,"Augusta, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,BTS 2024,desktop,"Augusta, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Email Promo,tablet,"Augusta, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Always On,tablet,"Columbus, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Black Friday 2023,desktop,"Columbus, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Black Friday 2023,tablet,"Columbus, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Email Promo,desktop,"Columbus, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,,desktop,"Columbus, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,,tablet,"Columbus, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Always On,desktop,"Macon, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Always On,tablet,"Macon, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,BTS 2023,mobile,"Savannah, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,BTS 2023,tablet,"Savannah, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Email Promo,mobile,"Savannah, GA",GA,1,1,1
2023-12-22,tiktok,paid_social,Email Promo,tablet,"Savannah, GA",GA,1,1,1
2023-12-23,direct,none,Email Promo,mobile,"Atlanta, GA",GA,1,1,1
2023-12-23,direct,none,,mobile,"Atlanta, GA",GA,1,1,1
2023-12-23,direct,none,BTS 2024,desktop,"Augusta, GA",GA,1,1,1
2023-12-23,direct,none,Email Promo,desktop,"Augusta, GA",GA,1,1,1
2023-12-23,direct,none,,desktop,"Augusta, GA",GA,1,1,1
2023-12-23,direct,none,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-12-23,direct,none,BTS 2023,tablet,"Macon, GA",GA,1,1,1
2023-12-23,direct,none,BTS 2024,mobile,"Macon, GA",GA,1,1,1
2023-12-23,direct,none,BTS 2023,mobile,"Savannah, GA",GA,1,1,1
2023-12-23,direct,none,,desktop,"Savannah, GA",GA,2,2,2
2023-12-23,email,email,Always On,desktop,"Atlanta, GA",GA,1,1,1
2023-12-23,email,email,BTS 2024,mobile,"Atlanta, GA",GA,1,1,1
2023-12-23,email,email,Email Promo,desktop,"Atlanta, GA",GA,1,1,1
2023-12-23,email,email,Always On,mobile,"Augusta, GA",GA,1,1,1
2023-12-23,email,email,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-12-23,email,email,BTS 2023,mobile,"Augusta, GA",GA,1,1,1
2023-12-23,email,email,BTS 2024,tablet,"Augusta, GA",GA,1,1,1
2023-12-23,email,email,Black Friday 2023,mobile,"Augusta, GA",GA,1,1,1
2023-12-23,email,email,Always On,mobile,"Columbus, GA",GA,1,1,1
2023-12-23,email,email,BTS 2024,desktop,"Columbus, GA",GA,1,1,1
2023-12-23,email,email,,desktop,"Columbus, GA",GA,1,1,1
2023-12-23,email,email,,tablet,"Columbus, GA",GA,1,1,1
2023-12-23,email,email,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-12-23,email,email,Black Friday 2023,tablet,"Macon, GA",GA,1,1,1
2023-12-23,email,email,Email Promo,mobile,"Macon, GA",GA,1,1,1
2023-12-23,facebook,paid_social,Always On,mobile,"Atlanta, GA",GA,1,1,1
2023-12-23,facebook,paid_social,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-12-23,facebook,paid_social,BTS 2024,mobile,"Atlanta, GA",GA,1,1,1
2023-12-23,facebook,paid_social,Email Promo,desktop,"Atlanta, GA",GA,1,1,1
2023-12-23,facebook,paid_social,Always On,tablet,"Augusta, GA",GA,1,1,1
2023-12-23,facebook,paid_social,BTS 2023,tablet,"Augusta, GA",GA,1,1,1
2023-12-23,facebook,paid_social,BTS 2024,mobile,"Augusta, GA",GA,1,1,1
2023-12-23,facebook,paid_social,BTS 2024,tablet,"Augusta, GA",GA,1,1,1
2023-12-23,facebook,paid_social,,desktop,"Augusta, GA",GA,1,1,1
2023-12-23,facebook,paid_social,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-12-23,facebook,paid_social,Black Friday 2023,tablet,"Columbus, GA",GA,1,1,1
2023-12-23,facebook,paid_social,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-12-23,facebook,paid_social,BTS 2023,mobile,"Macon, GA",GA,1,1,1
2023-12-23,facebook,paid_social,Email Promo,tablet,"Macon, GA",GA,1,1,1
2023-12-23,facebook,paid_social,Always On,tablet,"Savannah, GA",GA,1,1,1
2023-12-23,google,cpc,BTS 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-12-23,google,cpc,BTS 2024,desktop,"Atlanta, GA",GA,1,1,1
2023-12-23,google,cpc,Black Friday 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-12-23,google,cpc,,mobile,"Atlanta, GA",GA,2,2,2
2023-12-23,google,cpc,Always On,mobile,"Augusta, GA",GA,1,1,1
2023-12-23,google,cpc,Always On,tablet,"Augusta, GA",GA,1,1,1
2023-12-23,google,cpc,BTS 2024,desktop,"Augusta, GA",GA,1,1,1
2023-12-23,google,cpc,,tablet,"Augusta, GA",GA,1,1,1
2023-12-23,google,cpc,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-12-23,google,cpc,Always On,desktop,"Macon, GA",GA,1,1,1
2023-12-23,google,cpc,Always On,tablet,"Macon, GA",GA,1,1,1
2023-12-23,google,cpc,BTS 2024,tablet,"Macon, GA",GA,1,1,1
2023-12-23,google,cpc,Always On,tablet,"Savannah, GA",GA,1,1,1
2023-12-23,google,cpc,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-12-23,google,cpc,,tablet,"Savannah, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Always On,mobile,"Atlanta, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Black Friday 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Email Promo,desktop,"Atlanta, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Email Promo,tablet,"Atlanta, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Always On,desktop,"Augusta, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Always On,mobile,"Augusta, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Always On,tablet,"Augusta, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Always On,tablet,"Columbus, GA",GA,1,1,1
2023-12-23,instagram,paid_social,BTS 2023,desktop,"Columbus, GA",GA,1,1,1
2023-12-23,instagram,paid_social,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Black Friday 2023,desktop,"Columbus, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Black Friday 2023,mobile,"Columbus, GA",GA,2,2,2
2023-12-23,instagram,paid_social,,mobile,"Columbus, GA",GA,1,1,1
2023-12-23,instagram,paid_social,Always On,desktop,"Macon, GA",GA,1,1,1
2023-12-23,instagram,paid_social,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-12-23,instagram,paid_social,BTS 2023,desktop,"Savannah, GA",GA,2,2,2
2023-12-23,instagram,paid_social,BTS 2024,mobile,"Savannah, GA",GA,2,2,2
2023-12-23,instagram,paid_social,BTS 2024,tablet,"Savannah, GA",GA,1,1,1
2023-12-23,instagram,paid_social,,mobile,"Savannah, GA",GA,1,1,1
2023-12-23,instagram,paid_social,,tablet,"Savannah, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,BTS 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,BTS 2024,desktop,"Atlanta, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,Email Promo,desktop,"Atlanta, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,BTS 2024,tablet,"Augusta, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,Black Friday 2023,mobile,"Augusta, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,Email Promo,desktop,"Augusta, GA",GA,2,2,2
2023-12-23,tiktok,paid_social,Black Friday 2023,mobile,"Columbus, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,,desktop,"Columbus, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,,mobile,"Columbus, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,,tablet,"Columbus, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,Email Promo,desktop,"Macon, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,,mobile,"Macon, GA",GA,1,1,1
2023-12-23,tiktok,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-12-24,direct,none,Always On,mobile,"Atlanta, GA",GA,1,1,1
2023-12-24,direct,none,BTS 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-12-24,direct,none,BTS 2024,mobile,"Atlanta, GA",GA,1,1,1
2023-12-24,direct,none,,desktop,"Atlanta, GA",GA,1,1,1
2023-12-24,direct,none,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-12-24,direct,none,BTS 2024,desktop,"Augusta, GA",GA,1,1,1
2023-12-24,direct,none,Black Friday 2023,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,direct,none,Email Promo,desktop,"Augusta, GA",GA,1,1,1
2023-12-24,direct,none,,tablet,"Augusta, GA",GA,1,1,1
2023-12-24,direct,none,,tablet,"Columbus, GA",GA,1,1,1
2023-12-24,direct,none,Always On,mobile,"Macon, GA",GA,2,2,2
2023-12-24,direct,none,Always On,tablet,"Macon, GA",GA,1,1,1
2023-12-24,direct,none,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-12-24,direct,none,BTS 2023,mobile,"Macon, GA",GA,1,1,1
2023-12-24,direct,none,Email Promo,tablet,"Macon, GA",GA,2,2,2
2023-12-24,direct,none,BTS 2024,desktop,"Savannah, GA",GA,1,1,1
2023-12-24,direct,none,BTS 2024,mobile,"Savannah, GA",GA,1,1,1
2023-12-24,direct,none,BTS 2024,tablet,"Savannah, GA",GA,1,1,1
2023-12-24,direct,none,Email Promo,tablet,"Savannah, GA",GA,1,1,1
2023-12-24,email,email,Black Friday 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-12-24,email,email,Email Promo,tablet,"Atlanta, GA",GA,1,1,1
2023-12-24,email,email,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-12-24,email,email,BTS 2023,tablet,"Augusta, GA",GA,1,1,1
2023-12-24,email,email,BTS 2024,desktop,"Columbus, GA",GA,1,1,1
2023-12-24,email,email,Always On,tablet,"Macon, GA",GA,2,2,2
2023-12-24,email,email,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-12-24,email,email,BTS 2024,mobile,"Macon, GA",GA,1,1,1
2023-12-24,email,email,Always On,tablet,"Savannah, GA",GA,1,1,1
2023-12-24,email,email,BTS 2023,tablet,"Savannah, GA",GA,1,1,1
2023-12-24,email,email,BTS 2024,mobile,"Savannah, GA",GA,1,1,1
2023-12-24,email,email,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-12-24,email,email,,tablet,"Savannah, GA",GA,1,1,1
2023-12-24,facebook,paid_social,Email Promo,tablet,"Atlanta, GA",GA,1,1,1
2023-12-24,facebook,paid_social,,mobile,"Atlanta, GA",GA,1,1,1
2023-12-24,facebook,paid_social,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-12-24,facebook,paid_social,BTS 2023,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,facebook,paid_social,BTS 2024,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,facebook,paid_social,Email Promo,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,facebook,paid_social,,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,facebook,paid_social,Always On,desktop,"Columbus, GA",GA,1,1,1
2023-12-24,facebook,paid_social,BTS 2024,desktop,"Columbus, GA",GA,1,1,1
2023-12-24,facebook,paid_social,Always On,desktop,"Macon, GA",GA,1,1,1
2023-12-24,facebook,paid_social,BTS 2024,desktop,"Macon, GA",GA,1,1,1
2023-12-24,facebook,paid_social,Email Promo,tablet,"Macon, GA",GA,1,1,1
2023-12-24,facebook,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,1,1,1
2023-12-24,google,cpc,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-12-24,google,cpc,Email Promo,desktop,"Atlanta, GA",GA,1,1,1
2023-12-24,google,cpc,BTS 2024,desktop,"Augusta, GA",GA,1,1,1
2023-12-24,google,cpc,,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,google,cpc,,tablet,"Columbus, GA",GA,1,1,1
2023-12-24,google,cpc,Always On,tablet,"Macon, GA",GA,1,1,1
2023-12-24,google,cpc,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-12-24,google,cpc,Black Friday 2023,desktop,"Macon, GA",GA,2,2,2
2023-12-24,google,cpc,,desktop,"Macon, GA",GA,1,1,1
2023-12-24,google,cpc,BTS 2024,tablet,"Savannah, GA",GA,1,1,1
2023-12-24,google,cpc,Black Friday 2023,mobile,"Savannah, GA",GA,1,1,1
2023-12-24,google,cpc,,desktop,"Savannah, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Always On,desktop,"Atlanta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,BTS 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,BTS 2024,tablet,"Atlanta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Black Friday 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Black Friday 2023,mobile,"Atlanta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Always On,desktop,"Augusta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Always On,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Always On,tablet,"Augusta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,BTS 2023,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Black Friday 2023,desktop,"Augusta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Black Friday 2023,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Email Promo,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Always On,tablet,"Columbus, GA",GA,1,1,1
2023-12-24,instagram,paid_social,BTS 2023,tablet,"Columbus, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Black Friday 2023,tablet,"Columbus, GA",GA,1,1,1
2023-12-24,instagram,paid_social,,mobile,"Columbus, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Always On,desktop,"Macon, GA",GA,1,1,1
2023-12-24,instagram,paid_social,BTS 2023,desktop,"Macon, GA",GA,1,1,1
2023-12-24,instagram,paid_social,BTS 2023,mobile,"Macon, GA",GA,1,1,1
2023-12-24,instagram,paid_social,BTS 2023,tablet,"Macon, GA",GA,1,1,1
2023-12-24,instagram,paid_social,Email Promo,tablet,"Macon, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,BTS 2023,tablet,"Atlanta, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,BTS 2024,mobile,"Atlanta, GA",GA,2,2,2
2023-12-24,tiktok,paid_social,,mobile,"Atlanta, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,BTS 2023,desktop,"Augusta, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,BTS 2023,tablet,"Augusta, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,,mobile,"Augusta, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,BTS 2024,tablet,"Columbus, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,Email Promo,mobile,"Columbus, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,BTS 2024,mobile,"Macon, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,Black Friday 2023,desktop,"Macon, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,BTS 2023,mobile,"Savannah, GA",GA,1,1,1
2023-12-24,tiktok,paid_social,BTS 2023,tablet,"Savannah, GA",GA,1,1,1
2023-12-25,direct,none,BTS 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-12-25,direct,none,BTS 2024,desktop,"Atlanta, GA",GA,1,1,1
2023-12-25,direct,none,Black Friday 2023,desktop,"Atlanta, GA",GA,1,1,1
2023-12-25,direct,none,BTS 2023,desktop,"Columbus, GA",GA,1,1,1
2023-12-25,direct,none,BTS 2023,mobile,"Columbus, GA",GA,1,1,1
2023-12-25,direct,none,BTS 2024,tablet,"Columbus, GA",GA,1,1,1
2023-12-25,direct,none,Black Friday 2023,tablet,"Columbus, GA",GA,1,1,1
2023-12-25,direct,none,Always On,desktop,"Macon, GA",GA,1,1,1
2023-12-25,direct,none,BTS 2024,tablet,"Macon, GA",GA,1,1,1
2023-12-25,direct,none,BTS 2024,desktop,"Savannah, GA",GA,1,1,1
2023-12-25,direct,none,,desktop,"Savannah, GA",GA,1,1,1
2023-12-25,email,email,BTS 2024,desktop,"Atlanta, GA",GA,1,1,1
2023-12-25,email,email,BTS 2023,desktop,"Augusta, GA",GA,2,2,2
2023-12-25,email,email,Black Friday 2023,tablet,"Augusta, GA",GA,1,1,1
2023-12-25,email,email,Always On,tablet,"Columbus, GA",GA,1,1,1
2023-12-25,email,email,BTS 2023,desktop,"Columbus, GA",GA,1,1,1
2023-12-25,email,email,BTS 2024,desktop,"Macon, GA",GA,1,1,1
2023-12-25,email,email,Email Promo,mobile,"Macon, GA",GA,1,1,1
2023-12-25,email,email,,desktop,"Macon, GA",GA,1,1,1
2023-12-25,email,email,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-12-25,email,email,,desktop,"Savannah, GA",GA,2,2,2
2023-12-25,facebook,paid_social,Always On,desktop,"Atlanta, GA",GA,1,1,1
2023-12-25,facebook,paid_social,Always On,tablet,"Atlanta, GA",GA,1,1,1
2023-12-25,facebook,paid_social,BTS 2023,desktop,"Atlanta, GA",GA,2,2,2
2023-12-25,facebook,paid_social,BTS 2024,desktop,"Augusta, GA",GA,1,1,1
2023-12-25,facebook,paid_social,BTS 2024,desktop,"Columbus, GA",GA,1,1,1
2023-12-25,facebook,paid_social,BTS 2024,mobile,"Columbus, GA",GA,1,1,1
2023-12-25,facebook,paid_social,Email Promo,tablet,"Columbus, GA",GA,1,1,1
2023-12-25,facebook,paid_social,Always On,mobile,"Macon, GA",GA,1,1,1
2023-12-25,facebook,paid_social,BTS 2024,desktop,"Macon, GA",GA,1,1,1
2023-12-25,facebook,paid_social,Black Friday 2023,mobile,"Macon, GA",GA,1,1,1
2023-12-25,facebook,paid_social,Email Promo,mobile,"Macon, GA",GA,1,1,1
2023-12-25,facebook,paid_social,,mobile,"Macon, GA",GA,1,1,1
2023-12-25,facebook,paid_social,Always On,mobile,"Savannah, GA",GA,1,1,1
2023-12-25,facebook,paid_social,BTS 2024,desktop,"Savannah, GA",GA,1,1,1
2023-12-25,facebook,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,1,1,1
2023-12-25,google,cpc,,mobile,"Atlanta, GA",GA,1,1,1
2023-12-25,google,cpc,Always On,desktop,"Augusta, GA",GA,1,1,1
2023-12-25,google,cpc,Always On,mobile,"Augusta, GA",GA,1,1,1
