date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,views,video_25pct,video_50pct,video_75pct,video_completes,age_target,audience_segment
2023-01-23,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,95.67,4851,99,2661,2226,1541,1347,1257,35-44,Teen Daughters
2024-04-28,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,284.65,11718,135,4459,3496,2449,1591,1428,35-44,Teen Daughters
2023-06-18,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,521.74,32331,1076,10350,6846,6108,4934,3929,35-44,Suburban Moms
2023-02-18,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,302.91,13141,474,6450,4188,3052,2094,1796,25-34,Suburban Moms
2023-11-02,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,182.74,7905,313,4522,3462,2796,2304,1546,13-17,Teen Daughters
2023-03-07,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,292.17,15184,598,5584,4375,3193,1983,1528,35-44,Suburban Moms
2024-02-12,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,49.02,2701,96,1577,1406,1067,833,669,13-17,Moms & Daughters
2023-08-23,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,319.18,16806,634,10066,8397,6716,4819,3004,35-44,Teen Daughters
2023-12-25,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,99.35,6183,160,2595,1992,1339,975,797,13-17,Suburban Moms
2024-06-09,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,51.36,3308,119,1433,1168,1010,881,680,18-24,Moms & Daughters
2023-09-20,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,100.56,5667,224,3211,2579,1749,1186,1077,35-44,Moms & Daughters
2023-03-28,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,53.86,2375,84,1151,755,493,424,364,13-17,Suburban Moms
2024-05-18,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,355.35,21434,553,8209,6817,4523,3278,2781,25-34,Teen Daughters
2023-02-14,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,107.82,5969,146,2910,2572,1990,1516,936,13-17,Moms & Daughters
2023-04-10,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,506.93,22143,861,7459,5045,4258,3344,2987,25-34,Suburban Moms
2024-01-05,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,179.9,11828,393,4633,3484,2865,1850,1495,35-44,Teen Daughters
2024-01-17,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,119.29,6382,207,3660,2525,1533,1330,1253,35-44,Teen Daughters
2024-02-06,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,231.81,12021,430,4885,3001,1993,1324,1234,13-17,Suburban Moms
2023-06-04,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,188.73,8175,294,3787,2316,1712,1447,1235,25-34,Suburban Moms
2024-05-23,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,149.0,9695,286,4060,2935,2512,1630,1516,13-17,Moms & Daughters
2024-05-19,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,213.65,14514,378,7754,4856,3389,2655,2222,18-24,Teen Daughters
2023-03-14,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,464.41,28619,493,10029,8942,7021,6279,4509,13-17,Suburban Moms
2024-05-31,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,298.76,18365,524,5923,3659,2666,2343,1836,18-24,Teen Daughters
2023-08-02,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,340.8,22565,772,12086,7309,4489,3433,3254,13-17,Teen Daughters
2024-01-07,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,389.98,17097,326,7967,6603,5786,4186,2666,25-34,Moms & Daughters
2024-01-08,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,140.99,9490,235,5379,4408,3801,3027,2676,35-44,Moms & Daughters
2023-01-05,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,316.26,17505,454,5814,4268,3242,2181,1514,35-44,Teen Daughters
2024-03-11,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,112.34,4558,101,2618,1723,1280,987,654,35-44,Moms & Daughters
2023-06-01,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,245.63,11017,287,6321,3822,3030,1884,1134,13-17,Moms & Daughters
2024-01-23,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,89.07,4430,137,2073,1453,938,666,615,25-34,Moms & Daughters
2023-11-27,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,285.52,16997,171,5349,3666,3130,2490,1882,18-24,Moms & Daughters
2024-03-08,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,315.72,18968,457,11048,7156,5213,3322,2665,13-17,Moms & Daughters
2023-08-18,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,258.6,14309,435,6068,4818,3263,2383,1604,35-44,Teen Daughters
2023-06-07,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,227.89,12110,469,4620,3803,2759,2057,1811,13-17,Moms & Daughters
2024-04-21,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,182.6,10780,266,4157,2859,2376,1506,980,25-34,Teen Daughters
2024-01-02,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,217.95,11977,226,3767,3296,1989,1361,1029,25-34,Suburban Moms
2023-06-17,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,342.61,14684,539,4455,2675,2268,2039,1742,25-34,Teen Daughters
2023-07-01,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,217.37,11173,392,4221,2898,2328,1545,1050,25-34,Teen Daughters
2024-04-11,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,136.13,6390,73,2027,1372,878,624,412,35-44,Moms & Daughters
2024-02-10,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,502.67,25782,373,10576,6583,4524,2827,2440,13-17,Suburban Moms
2023-03-18,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,124.95,7781,129,3194,2265,2010,1473,1273,18-24,Suburban Moms
2024-06-04,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,241.61,12015,280,4773,3948,2566,1582,1309,25-34,Teen Daughters
2023-11-22,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,506.16,27976,324,16547,10216,6677,5364,3510,25-34,Teen Daughters
2024-04-14,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,105.35,5655,145,2138,1661,1326,1116,900,35-44,Suburban Moms
2023-11-12,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,223.25,9918,310,4441,3509,2152,1382,1114,25-34,Teen Daughters
2024-05-13,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,164.27,8717,193,4698,2995,2630,1979,1627,13-17,Moms & Daughters
2023-09-10,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,865.02,56436,1387,33390,28015,20182,14417,13340,25-34,Suburban Moms
2023-05-29,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,126.12,7391,216,3047,2018,1646,1388,900,35-44,Moms & Daughters
2023-06-05,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,440.45,26937,931,13421,8104,5300,3723,2538,13-17,Moms & Daughters
2023-12-01,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,248.76,15323,190,4796,4027,3276,2782,2327,18-24,Suburban Moms
2024-02-03,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,266.23,13412,397,4075,3521,2430,2093,1588,18-24,Teen Daughters
2024-04-26,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,39.72,2316,66,791,706,535,337,251,13-17,Teen Daughters
2023-09-30,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,76.67,3687,110,1516,1009,729,604,462,13-17,Suburban Moms
2023-05-12,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,339.31,20235,508,10485,7798,5351,3793,3416,25-34,Teen Daughters
2024-03-22,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,161.59,7638,133,2838,1934,1312,1135,807,13-17,Teen Daughters
2024-03-04,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,155.52,9410,344,3074,1880,1370,1162,863,18-24,Teen Daughters
2024-05-21,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,152.54,6728,193,2520,1725,1141,768,521,13-17,Teen Daughters
2023-10-19,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,294.5,18007,416,6990,5982,4408,3416,2579,35-44,Moms & Daughters
2023-01-29,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,184.96,12539,283,3952,2417,1866,1339,816,25-34,Teen Daughters
2024-04-19,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,325.4,14553,541,4822,3995,2518,2028,1295,18-24,Moms & Daughters
2023-05-07,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,298.21,13598,478,7105,6247,4058,2610,2060,18-24,Suburban Moms
2024-05-12,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,94.38,4162,119,1686,1459,1024,914,553,18-24,Teen Daughters
2023-09-19,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,146.42,8934,220,3320,2500,2010,1483,932,13-17,Suburban Moms
2023-08-30,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,412.71,24779,624,14159,8735,7371,4799,3537,18-24,Suburban Moms
2023-02-25,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,305.2,20819,774,9785,6911,4936,3571,3051,35-44,Moms & Daughters
2023-11-03,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,89.68,5948,214,1886,1335,1069,946,834,25-34,Moms & Daughters
2023-12-04,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,645.93,29557,548,13432,9386,5645,3455,3001,18-24,Moms & Daughters
2023-01-10,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,209.59,11227,329,5141,4212,2630,1625,1115,18-24,Suburban Moms
2024-03-28,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,464.32,20044,244,6903,5782,3581,2390,1647,18-24,Suburban Moms
2023-04-02,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,102.87,4561,129,2645,1742,1444,876,640,25-34,Suburban Moms
2023-09-02,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,290.84,15916,443,7446,4695,3410,2990,2706,13-17,Suburban Moms
2024-06-29,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,450.18,26215,909,11973,7580,6739,4622,4381,13-17,Teen Daughters
2024-06-20,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,271.42,11881,155,3903,2743,2076,1370,1269,35-44,Teen Daughters
2023-11-13,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,182.03,9835,152,3588,2459,1567,1279,1121,25-34,Suburban Moms
2023-09-11,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,423.66,28895,316,14838,9908,6502,5462,4074,35-44,Moms & Daughters
2023-03-17,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,40.94,2737,93,935,778,612,442,304,13-17,Teen Daughters
2023-05-31,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,139.07,5701,134,1968,1667,1157,851,638,18-24,Moms & Daughters
2023-04-30,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,231.14,12666,316,7510,6639,4697,3016,2153,13-17,Moms & Daughters
2023-09-20,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,61.34,3016,89,1029,871,664,593,443,35-44,Suburban Moms
2023-12-22,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,123.26,6241,231,2103,1718,1345,1132,894,25-34,Teen Daughters
2024-05-19,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,178.62,10409,138,4865,3279,2170,1464,929,25-34,Moms & Daughters
2023-01-31,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,210.77,10936,206,3751,2421,1766,1375,863,25-34,Moms & Daughters
2024-06-16,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,357.84,19005,745,9563,6093,4253,3390,2804,13-17,Moms & Daughters
2023-03-05,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,559.66,33304,661,13902,9434,6631,4795,4086,13-17,Teen Daughters
2023-09-04,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,131.77,7992,289,2649,1951,1304,1064,999,35-44,Suburban Moms
2023-03-31,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,247.36,10793,109,4882,4391,3550,2458,2229,13-17,Moms & Daughters
2023-11-05,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,673.88,32042,1176,15488,13745,9647,6950,5920,35-44,Moms & Daughters
2024-06-09,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,333.34,13967,147,5495,4360,3285,1979,1292,18-24,Suburban Moms
2023-04-17,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,104.29,5309,170,2409,1979,1726,1512,1190,13-17,Moms & Daughters
2023-05-30,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,67.81,2822,101,1279,1004,693,616,430,13-17,Teen Daughters
2023-02-12,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,95.28,5755,200,1979,1282,1073,842,518,13-17,Teen Daughters
2024-06-12,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,374.21,19557,346,11298,9202,5697,4409,2689,35-44,Teen Daughters
2023-09-13,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,383.09,18741,524,7654,6212,4681,4099,2589,18-24,Teen Daughters
2023-12-26,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,274.02,16396,592,6863,4187,3235,2270,1718,35-44,Suburban Moms
2024-02-25,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,193.19,13116,168,4812,3920,2697,2237,1670,25-34,Teen Daughters
2024-05-04,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,383.04,19871,637,8326,7241,5051,3823,2991,18-24,Teen Daughters
2023-03-13,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,70.26,3547,114,1869,1495,1001,777,621,35-44,Suburban Moms
2023-01-11,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,268.68,18361,559,8246,6476,5573,4297,2623,25-34,Teen Daughters
2023-06-03,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,305.75,17343,274,8748,7709,5115,3461,2257,25-34,Suburban Moms
2023-12-17,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,438.0,21948,698,8537,6096,4329,3727,2458,35-44,Moms & Daughters
2023-11-02,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,212.56,11861,151,4971,3879,2737,2216,2013,13-17,Teen Daughters
2023-03-14,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,273.64,14724,164,4481,2848,2263,1742,1382,25-34,Moms & Daughters
2023-07-16,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,255.46,12177,316,4676,3565,2895,2374,1561,13-17,Suburban Moms
2024-06-04,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,94.25,5589,65,2091,1351,928,648,501,35-44,Teen Daughters
2023-10-20,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,174.09,8662,170,4240,2600,2019,1650,1195,13-17,Teen Daughters
2023-03-04,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,175.0,7186,179,3350,2571,2087,1363,938,25-34,Suburban Moms
2023-07-13,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,104.5,5337,141,2086,1472,1154,862,735,18-24,Teen Daughters
2024-01-01,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,160.85,6727,191,3464,2401,2145,1379,1266,35-44,Moms & Daughters
2024-05-17,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,19.33,1246,16,416,255,168,109,78,18-24,Teen Daughters
2023-08-05,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,249.99,15787,449,6454,4243,3350,2901,2396,25-34,Teen Daughters
2024-05-12,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,179.9,11348,304,4912,3097,1859,1638,1136,35-44,Suburban Moms
2024-02-12,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,142.55,9208,99,4925,3206,2472,2081,1657,13-17,Moms & Daughters
2024-02-07,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,65.84,2780,47,1475,1048,915,691,414,25-34,Moms & Daughters
2024-04-30,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,307.66,18484,713,7034,6237,5371,4200,3634,13-17,Teen Daughters
2024-04-17,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,206.6,10227,263,5799,4820,4181,2857,2405,25-34,Suburban Moms
2024-05-25,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,409.13,23820,384,8945,6278,4643,2846,2592,35-44,Teen Daughters
2023-04-24,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,94.21,4089,47,1972,1606,1143,918,779,13-17,Teen Daughters
2024-06-28,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,363.74,14916,256,4861,3511,2840,2266,1929,18-24,Suburban Moms
2024-06-28,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,430.87,20357,527,6582,5528,4402,3647,2914,35-44,Moms & Daughters
2024-01-07,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,59.34,2571,98,1474,1225,827,576,479,25-34,Suburban Moms
2023-09-13,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,577.56,29540,566,10389,7060,5299,4511,3155,25-34,Teen Daughters
2024-05-14,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,227.39,12783,319,4377,2785,1779,1516,920,25-34,Suburban Moms
2024-05-13,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,273.29,14348,356,5695,3668,2434,1558,1157,18-24,Suburban Moms
2023-03-07,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,137.62,6623,236,2050,1276,870,574,390,35-44,Teen Daughters
2023-05-02,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,81.16,5412,202,2610,2165,1779,1420,1263,35-44,Moms & Daughters
2024-04-26,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,235.04,13960,297,5990,5099,4073,2472,1659,25-34,Moms & Daughters
2023-02-09,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,88.54,5607,200,3103,2196,1770,1228,762,25-34,Teen Daughters
2024-06-06,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,200.39,8870,339,2993,2632,1836,1554,1449,18-24,Moms & Daughters
2024-01-16,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,268.17,14883,557,6277,4185,2946,2542,2363,35-44,Teen Daughters
2024-05-13,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,143.54,9712,318,3069,2424,1541,1271,944,25-34,Moms & Daughters
2024-06-28,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,159.87,7667,89,4465,2837,1853,1125,799,13-17,Suburban Moms
2023-12-15,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,403.88,25960,852,15327,13498,8965,6629,6092,35-44,Suburban Moms
2024-03-11,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,293.67,13524,442,6993,6056,4641,3173,2862,13-17,Moms & Daughters
2023-08-26,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,124.95,6367,96,2821,2019,1319,969,724,18-24,Teen Daughters
2023-04-04,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,193.85,13038,333,4204,2661,1902,1677,1412,18-24,Moms & Daughters
2023-01-18,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,227.11,12884,263,6108,3919,2873,2263,1745,35-44,Suburban Moms
2023-08-25,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,103.1,5847,150,2518,1554,1343,933,769,13-17,Suburban Moms
2023-12-10,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,258.5,13230,222,6016,5084,3928,3500,2118,35-44,Suburban Moms
2024-05-15,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,390.39,24280,788,12342,9579,7457,6630,5720,35-44,Moms & Daughters
2024-01-23,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,346.83,19160,548,10285,7853,7013,4703,4335,13-17,Suburban Moms
2023-09-15,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,752.42,35785,568,17457,14782,10474,7642,4894,13-17,Suburban Moms
2024-04-30,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,147.51,6500,170,2586,2009,1475,1216,847,25-34,Teen Daughters
2023-06-10,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,106.32,7378,117,3622,2798,2153,1689,1310,35-44,Teen Daughters
2024-04-04,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,190.55,11190,420,4763,3807,2787,2476,1922,35-44,Moms & Daughters
2023-09-05,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,446.26,21822,423,10446,8085,7090,5934,5339,13-17,Teen Daughters
2023-01-17,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,278.25,19239,383,8553,5634,4412,3018,2029,25-34,Suburban Moms
2023-04-17,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,411.2,19213,399,7091,5487,4606,3850,2801,18-24,Teen Daughters
2024-06-16,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,166.02,7586,141,3513,2130,1319,1130,884,13-17,Teen Daughters
2024-06-23,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,312.45,20943,794,9930,6238,5387,4440,3054,35-44,Moms & Daughters
2023-03-03,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,225.74,12616,257,5754,4583,3325,2707,2440,35-44,Suburban Moms
2023-12-06,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,259.64,14043,363,6885,5641,3548,2368,2218,13-17,Teen Daughters
2024-05-23,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,81.44,4751,112,1881,1570,1344,918,812,35-44,Suburban Moms
2023-02-14,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,402.38,22783,347,9423,8037,6375,5069,4579,35-44,Moms & Daughters
2023-08-29,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,848.06,38739,755,12694,9263,7251,4608,3781,25-34,Moms & Daughters
2023-05-08,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,416.2,21073,680,6814,5248,3824,2314,1579,13-17,Teen Daughters
2024-01-18,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,229.76,10544,196,5402,3886,2407,1732,1645,25-34,Moms & Daughters
2023-09-21,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,199.53,8949,110,3207,2328,2016,1531,1319,13-17,Moms & Daughters
2023-06-29,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,79.09,4634,121,2172,1883,1330,881,669,18-24,Suburban Moms
2023-06-22,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,113.04,5199,123,1973,1451,1205,998,778,18-24,Teen Daughters
2023-04-29,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,307.21,14784,167,6051,4320,3635,2893,2178,13-17,Suburban Moms
2023-07-20,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,263.69,17702,603,6603,4605,3250,2839,2695,35-44,Teen Daughters
2023-06-03,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,504.46,31078,925,16467,12721,8627,7537,4570,18-24,Suburban Moms
2023-11-25,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,587.81,31996,1062,18326,12036,8984,7120,5099,18-24,Teen Daughters
2023-09-04,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,417.42,27315,514,8494,7338,6219,4415,2935,25-34,Moms & Daughters
2023-02-15,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,126.31,7645,278,2760,2379,1470,1273,910,13-17,Teen Daughters
2023-02-10,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,154.16,9657,186,4194,3026,2708,1862,1309,25-34,Teen Daughters
2023-08-02,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,125.69,7613,216,4233,3683,2639,1720,1524,13-17,Suburban Moms
2023-06-01,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,183.83,11054,175,3979,2947,2574,1552,1356,35-44,Suburban Moms
2024-06-09,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,236.02,13446,314,5190,3279,2333,1689,1349,18-24,Moms & Daughters
2024-02-22,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,175.44,8200,201,3978,2558,1867,1160,711,35-44,Teen Daughters
2023-05-07,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,306.07,18212,251,8229,6243,4709,3629,2201,13-17,Teen Daughters
2023-12-14,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,108.34,7180,151,4250,3454,2456,1799,1512,18-24,Teen Daughters
2023-01-18,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,304.55,18082,526,7272,4519,3266,2264,1894,13-17,Suburban Moms
2023-07-14,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,235.82,14909,206,6428,5204,3757,2320,1964,13-17,Suburban Moms
2023-07-08,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,356.93,14726,444,8698,6928,4623,3266,3076,13-17,Suburban Moms
2023-08-11,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,120.27,8223,152,2850,2558,1766,1419,966,13-17,Teen Daughters
2023-08-24,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,188.8,12542,406,7251,5553,4077,3630,2767,25-34,Suburban Moms
2023-11-01,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,138.96,8154,224,3910,2568,2150,1569,1200,18-24,Teen Daughters
2023-06-02,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,58.55,2974,54,1348,1204,767,545,504,25-34,Suburban Moms
2024-04-07,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,162.0,6904,96,2178,1929,1530,1310,1034,35-44,Suburban Moms
2023-02-02,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,188.24,12559,350,6820,4971,4100,3583,2867,35-44,Suburban Moms
2023-05-28,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,100.19,6147,91,1868,1454,1283,1004,877,18-24,Teen Daughters
2024-03-31,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,189.65,12590,337,5670,4736,3627,3109,1977,13-17,Moms & Daughters
